config,step,session_id,turns,reasoning_nonempty,content_nonempty,reasoning_exact,reasoning_near80,reasoning_near60,content_exact,content_near80,content_near60
16 GPU,4,393766a5-4524-4104-adf0-56699b924dd0,6,6,3,1,1,1,1,1,1
16 GPU,4,b42f6211-4237-4f78-b692-58dcae9b1509,5,5,2,1,1,1,1,1,1
16 GPU,4,b0a69c20-da25-4f89-b12b-a6795790a231,2,2,2,1,1,1,1,1,1
16 GPU,4,97e52183-01b7-43e7-8bc2-3ed0c3625fdb,9,9,8,1,1,1,1,1,1
16 GPU,4,f6c6040a-69eb-4266-a5f8-a4831d925a20,11,11,2,1,1,1,1,1,1
16 GPU,4,bde459f0-97ef-4dba-b500-42a398e56312,11,11,9,1,1,1,1,1,1
16 GPU,4,177fd7a2-4851-41b0-8d2f-65278edf26f0,70,70,23,1,1,1,1,1,1
16 GPU,4,a8a35e9f-0422-4bce-8351-c962c999e0f6,5,5,2,1,1,1,1,1,1
16 GPU,4,0424d90a-667d-4108-b31b-42204b9e832d,34,34,12,1,1,1,1,1,1
16 GPU,4,08a794bd-230b-4250-ae42-5d6221d39376,85,85,25,1,1,1,1,1,1
16 GPU,4,e83087ac-b077-4c29-b3fd-d69c0ba1244c,4,4,3,1,1,1,1,1,1
16 GPU,4,3a8831b1-1e02-44f4-9d52-52ae6f07ee64,5,5,3,1,1,1,1,1,1
16 GPU,4,d097c5d6-cb6c-4c9f-ad1e-4093830c276e,41,41,10,1,1,1,1,1,1
16 GPU,4,4975f161-9095-4277-90d7-688975c8da0e,54,54,9,1,1,1,1,1,1
16 GPU,4,4d3e7473-bdbd-4574-af28-2d747e1818b4,5,5,2,1,1,1,1,1,1
16 GPU,4,f2fb3909-2542-4f03-ba35-790fb1af8f1b,15,15,14,1,1,1,1,1,1
16 GPU,4,450746fd-5ace-447f-abb7-745487889ca9,44,44,22,1,1,1,1,1,1
16 GPU,4,9ca8db5f-2b10-4892-9979-06c5d3943ccf,54,54,26,1,1,1,1,1,1
16 GPU,4,33b6b073-ec24-4116-8f1c-6143f363e322,4,4,4,1,1,1,1,1,1
16 GPU,4,e34e8fe8-9eaf-4575-b9a6-b91c71fadb57,11,11,10,1,1,1,1,1,1
16 GPU,4,75b8bf24-803f-4bf8-bde8-2cf879c6ad8a,4,4,3,1,1,1,1,1,1
16 GPU,4,3511b9f0-b354-4785-a7f8-d5cfa8fa8f1c,4,4,3,1,1,1,1,1,1
16 GPU,4,ed72bd82-b9ba-4e9a-aea6-997ad359da43,13,13,12,1,1,1,1,1,1
16 GPU,4,57c332b3-b636-4872-9992-b93647e141b3,66,66,37,1,1,1,1,1,1
16 GPU,4,e669e58b-e7db-4d83-b71c-9fa08151afe5,16,16,13,1,1,1,1,1,1
16 GPU,5,045c7d16-8024-4781-a4d5-f5dd81d9e627,60,60,18,1,1,1,1,1,1
16 GPU,5,5574ecee-9a28-404e-a81b-8fca0299c1a1,36,36,13,1,1,1,1,1,1
16 GPU,5,d99fd53f-0651-49eb-9a48-0f7905f66e25,47,47,21,1,1,1,1,1,1
16 GPU,5,616f2e08-fb4d-4960-bf0e-4f8d722d22a1,60,60,28,1,1,1,1,1,1
16 GPU,5,8aaa2aee-60a0-4806-8072-1cd711bf271d,60,60,10,1,1,1,1,1,1
16 GPU,5,4968cb18-c404-48e4-a43c-7f12d0fc6fe2,52,52,16,1,1,1,1,1,1
16 GPU,5,243cbc76-67c6-47b9-ab5f-8fe4776b7cf3,12,12,4,1,1,1,1,1,1
16 GPU,5,ff252911-3371-4293-9762-7d608e043639,66,66,31,1,1,1,1,1,1
16 GPU,5,7714608f-2751-4ccd-a2d5-f89ccf321711,5,5,1,1,1,1,1,1,1
16 GPU,5,75f8663c-b6ec-4ed3-bb48-61edcbd5f4c3,16,16,4,1,1,1,1,1,1
16 GPU,5,b4755cf7-31d6-4afc-9191-741d345be940,20,20,10,1,1,1,1,1,1
16 GPU,5,780c7a1b-43b9-4a66-8cf3-64d72559175e,6,6,2,1,1,1,1,1,1
16 GPU,5,fa32c577-5652-4b01-8131-5e107d584eb1,5,5,3,1,1,1,1,1,1
16 GPU,5,5b090320-21aa-4d08-88a6-1ac113819025,8,8,2,1,1,1,1,1,1
16 GPU,5,82a57313-d1cf-4597-9a9f-0820662fa771,11,11,7,1,1,1,1,1,1
16 GPU,5,0f6cb25d-e40c-42a5-9d28-8cb7ea1d1299,17,17,8,1,1,1,1,1,1
16 GPU,5,bbc31bff-8426-4250-b58f-51fbb2c4143f,51,51,14,1,1,1,1,1,1
16 GPU,5,e99f9f23-9306-49f2-9616-0c6f3535be9b,43,43,15,1,1,1,1,1,1
16 GPU,5,0f86c8f8-fa44-4ead-83f0-34a383f64ff5,8,8,4,1,1,1,1,1,1
16 GPU,5,55070e52-f2a2-4789-8e45-78a965db8b94,7,7,2,1,1,1,1,1,1
16 GPU,5,c0b8f796-b227-46f6-8870-d07d28ff6ea1,20,20,8,1,1,1,1,1,1
16 GPU,5,6d2c39e8-720d-4c69-aac0-f83bbce74a10,35,35,3,1,1,1,1,1,1
16 GPU,5,1904de3f-2967-475b-af0b-2f0fde948b6d,18,18,4,1,1,1,1,1,1
16 GPU,5,8c2ab059-f14f-49ef-a208-cf310d5011d8,31,31,14,1,1,1,1,1,1
16 GPU,5,dcd20b00-4081-469d-ba43-cc384f447916,12,12,11,1,1,1,1,1,1
16 GPU,5,2135f44d-7e08-48a5-b8b9-a44e9b32fe1d,30,30,12,1,1,1,1,1,1
16 GPU,5,f2a81695-47d4-463d-83a7-d6125e83f94d,7,7,7,1,1,1,1,1,1
16 GPU,5,5dd3e6d8-4dc7-4f71-8188-11d90bd3c707,38,38,6,1,1,1,1,1,1
16 GPU,5,4a4fc351-c5f8-4e41-a323-b0651ca5fa2a,22,22,12,1,1,1,1,1,1
16 GPU,5,e6df8f7a-d84a-479c-ba61-dd7343a420d7,9,9,5,1,1,1,1,1,1
16 GPU,5,a3064274-96c6-4060-bc3e-1ad2a2d1f598,14,14,14,1,1,1,1,1,1
16 GPU,5,2233f67e-3ca0-4ef5-bd61-d1781e1a0262,65,65,17,1,1,1,1,1,1
16 GPU,5,5578c576-b343-4ddf-b2ee-641a6965551b,15,15,10,1,1,1,1,1,1
16 GPU,5,832e749a-73fa-47b6-b75f-32ed49285fc0,39,39,4,1,1,1,1,1,1
16 GPU,5,f85b932b-1dc9-4e02-ba26-4dfb422a902c,47,47,20,1,1,1,1,1,1
16 GPU,5,6e8e991d-e62e-4bdf-9416-3ec37ca5669b,50,50,17,1,1,1,1,1,1
16 GPU,5,d94e593b-ed35-495e-92e1-70fe70dffe12,14,14,8,1,1,1,1,1,1
16 GPU,5,8b8b822d-6c89-4f73-88fd-c12a02cc47b5,4,4,3,1,1,1,1,1,1
16 GPU,5,c940561d-1c8d-4e7d-b235-f93f80dfb4a3,29,29,18,1,1,1,1,1,1
16 GPU,5,8031a492-5ede-405b-8757-f7a5f87aaa9f,15,15,3,1,1,1,1,1,1
16 GPU,5,715ff0a5-bd5d-432d-9fd8-7e3ca8551684,4,4,3,1,1,1,1,1,1
16 GPU,5,e8a9f324-f061-4142-82a8-a316f2f98c8e,23,23,6,1,1,1,1,1,1
16 GPU,5,30288f04-eb1f-4ba2-9b72-6fb604c61f67,24,24,6,1,1,1,1,1,1
16 GPU,5,5cc05c1f-d155-4a1c-a2f7-345d46e593e1,36,36,6,1,1,1,1,1,1
16 GPU,5,6eb0d5b8-d2bf-465c-abd5-13e7454504a0,8,8,4,1,1,1,1,1,1
16 GPU,5,eb10fe08-d8b6-43e3-a2af-5b9162b2c52a,6,6,6,1,1,1,1,1,1
16 GPU,5,6b192beb-a586-47e7-9ac7-a1020dbb2064,5,5,1,1,1,1,1,1,1
16 GPU,5,929eac71-3b29-4c17-b5c7-cd88b8548ac5,44,44,5,1,1,1,1,1,1
16 GPU,5,dc86fabb-a6fc-419c-b51c-fdc5aaad84d4,20,20,6,1,1,1,1,1,1
16 GPU,5,6de96d52-7bc1-458e-a4fb-1e1669909f43,30,30,22,1,1,1,1,1,1
16 GPU,5,7f2b1f06-e274-41c3-bfff-be82b145b082,4,4,3,1,1,1,1,1,1
16 GPU,5,1df882c7-2fd6-46da-8a7f-0c1c58ce830b,15,15,6,1,1,1,1,1,1
16 GPU,5,a7b03fb1-1fbe-43af-8ab8-e4dcbb4e0f66,5,5,4,1,1,1,1,1,1
16 GPU,5,6855917a-f580-4e64-baf2-1be2541585fa,0,0,0,0,0,0,0,0,0
16 GPU,5,f6fb452c-064a-43f3-9d9c-82724d853534,5,5,4,1,1,1,1,1,1
16 GPU,5,fa45ad2f-dda1-46e1-8fc9-ed5876a7b860,27,27,7,1,1,1,1,1,1
16 GPU,5,64485b94-fa9a-4c1c-bfff-9c4452d87d20,4,4,2,1,1,1,1,1,1
16 GPU,5,9090f9d5-cf04-47b4-872e-1e9ebabc75ef,4,4,3,1,1,1,1,1,1
16 GPU,5,314e116a-1acf-4231-b5a0-905b2e8cdb15,65,65,23,1,1,2,1,1,1
16 GPU,5,fe4bbdbf-713f-4496-bb31-bcce37ce2471,10,10,8,1,1,1,1,1,1
16 GPU,5,04764828-2510-4fe6-8b88-edc7944d300e,56,56,28,1,1,1,1,1,1
16 GPU,5,af7a1bdc-72b7-4b59-8056-7346f558e7e2,3,3,2,1,1,1,1,1,1
16 GPU,5,9d5f0afc-cf6d-40d2-b885-bcb8eaf59b3d,7,7,6,1,1,1,1,1,1
16 GPU,5,08339301-7b0b-4236-b7d7-8af1927070b4,30,30,13,1,1,1,1,1,1
16 GPU,5,3c0dbf2f-fe3c-4177-b2ca-cc64a550814e,22,22,5,1,1,1,1,1,1
16 GPU,5,d995de7f-269f-4c52-ada8-3b5dae8cf9f0,36,36,9,1,1,1,1,1,1
16 GPU,5,0ab6dfe1-5173-4afd-8b64-cc4b7dd20dd3,21,21,6,1,1,1,1,1,1
16 GPU,5,8a63c844-4756-43d4-aa1b-e5b0f99bf470,32,32,6,1,1,1,1,1,1
16 GPU,5,493895e5-37e1-4f6e-9279-98a1aab6754a,35,35,13,1,1,1,1,1,1
16 GPU,5,a0d0a3b6-20f9-4670-b5ad-755cd950ff55,6,6,4,1,1,1,1,1,1
16 GPU,5,a7d2d85a-94fd-40fc-8b1d-078c310c53b0,6,6,4,1,1,1,1,1,1
16 GPU,5,c9a3ba19-279f-45d0-bbb4-8d7cf76e82de,25,25,3,1,1,1,1,1,1
16 GPU,5,0d1f0e8b-76da-43f4-8809-4ed861346592,24,24,3,1,1,1,1,1,1
16 GPU,5,3d728428-90cc-45ed-b1bd-853afb973489,4,4,3,1,1,1,1,1,1
16 GPU,5,a9ec4b1f-998c-4040-9be7-f6985d0b730c,10,10,10,1,1,1,1,1,1
16 GPU,5,ce415e4e-b482-46a3-a56b-e9635aacb2b1,7,7,6,1,1,1,1,1,1
16 GPU,5,2247613f-2412-4e69-9412-b447dd62b0e7,8,8,7,1,1,1,1,1,1
16 GPU,5,1e83e7b7-5fbf-492e-98f9-700eabf1ae7f,60,60,28,1,1,1,1,1,1
16 GPU,5,8a75e1ec-8d16-4a47-8779-e8c64a80b515,11,11,10,1,1,1,1,1,1
16 GPU,5,47ce82bd-6741-4a6d-a86d-a3eaad0ae1e2,22,22,12,1,1,1,1,1,1
16 GPU,5,df8b9712-5fd4-42bb-b748-d7ec47f02374,6,6,3,1,1,1,1,1,1
16 GPU,5,aca5ec0e-da90-4a85-a1f3-09dfbcccde03,4,4,3,1,1,1,1,1,1
16 GPU,5,95a367f9-1a0f-4fb1-a160-346168f86ef7,6,6,4,1,1,1,1,1,1
16 GPU,5,b56a8f09-2f78-46b6-8719-39bb205a41f9,37,37,21,1,1,1,1,1,1
16 GPU,5,14a370b8-87b9-476c-8efe-5b1f8726e76a,14,14,3,1,1,1,1,1,1
16 GPU,5,f4c6a2ac-3a03-46ee-a6d8-ab9800ade32b,8,8,5,1,1,1,1,1,1
16 GPU,5,1a005fb2-5241-46de-941e-c5d0bcbe893a,16,16,11,1,1,1,1,1,1
16 GPU,5,7eabbcbf-f067-4667-b742-e8ef88e0e5c3,3,3,2,1,1,1,1,1,1
16 GPU,5,fcdcaaf1-c7d2-4dd5-97d4-ec34be6a5b46,17,17,5,1,1,1,1,1,1
16 GPU,5,fc1489e1-f43b-459b-9493-4b1f3c141499,26,26,8,1,1,1,1,1,1
16 GPU,5,c6220e1d-63b0-446b-b5f0-cbedb8bfcaa6,10,10,4,1,1,1,1,1,1
16 GPU,5,f43a8024-afd1-4216-b1d6-fefbaf80ab6d,4,4,1,1,1,1,1,1,1
16 GPU,5,e491929d-9620-4247-bce0-955e27caa7f6,36,36,10,1,1,1,1,1,1
16 GPU,5,163ab864-e21d-4e73-bdaf-218dcafffc0e,27,27,7,1,1,1,1,1,1
16 GPU,5,067d32a5-4b82-40de-9d16-55414eb5514c,22,22,10,1,1,1,1,1,1
16 GPU,5,ad94312e-cab6-4ffa-9ce2-1ae471e7151d,47,47,21,1,1,1,1,1,1
16 GPU,5,10f1cd6d-5dc4-4d3a-81a9-a13663aa959d,47,47,18,1,1,1,1,1,1
16 GPU,5,2aa4edb1-281a-4c6d-8c8b-5960c68ffd24,5,5,3,1,1,1,1,1,1
16 GPU,5,66c956c0-fb8a-495b-a2e6-f11541765296,17,17,10,1,1,1,1,1,1
16 GPU,5,c9a05d87-419f-4b9a-a8c1-ccddecbc967a,8,8,8,1,1,1,1,1,1
16 GPU,5,fdfa7aa7-0bbb-46a3-b35e-64ab5522d6a7,5,5,5,1,1,1,1,1,1
16 GPU,5,9157b164-feed-4944-958f-8d4ff63675d5,52,52,6,1,1,1,1,1,1
16 GPU,5,62cf8dd5-1978-4258-ba13-5d64004c782b,54,54,16,1,1,1,1,1,1
16 GPU,5,335d5ee0-eeed-4461-93bb-e4d5337df3d4,5,5,2,1,1,1,1,1,1
16 GPU,5,77f7c113-22ba-4170-a69d-7658abf5015e,4,4,3,1,1,1,1,1,1
16 GPU,5,2785d04a-9d7a-45b5-a604-63716e4667ea,10,10,9,1,1,1,1,1,1
16 GPU,5,797732ad-a6cf-4976-93f1-109879c67ac7,4,4,4,1,1,1,1,1,1
16 GPU,5,a66e536a-0588-458f-980f-90c7238fe861,3,3,1,1,1,1,1,1,1
16 GPU,5,5ccfda43-a27f-417c-91dc-864bf5dca94e,24,24,8,1,1,1,1,1,1
16 GPU,5,2b154b2b-ad6a-443b-a0dd-d995c0ad5fdb,46,46,21,1,1,1,1,1,1
16 GPU,5,2e72a478-6108-49c1-9019-db46d13bf16b,92,92,28,1,1,1,1,1,1
16 GPU,5,88024956-902d-42ae-bcd0-41fb044f3a31,56,56,6,1,1,1,1,1,1
16 GPU,5,4dbea1b5-e7d2-4be9-b51a-e65df8aa1dd6,42,42,15,1,1,1,1,1,1
16 GPU,5,756a8c4b-b1a2-4b39-b995-56039a442142,42,42,16,1,1,1,1,1,1
16 GPU,5,6b3f0fc9-8ff4-4156-b11c-ffbbe0dbae7a,8,8,7,1,1,1,1,1,1
16 GPU,5,6ebec351-f1b4-4bac-af7a-7533da04dcc6,108,108,31,1,1,1,1,1,1
16 GPU,5,2704ee7d-8084-4a18-bc5d-c458ea21f6b4,51,51,14,1,1,1,1,1,1
16 GPU,5,02560d61-01aa-44c7-bdf0-27da05ae0cc8,9,9,4,1,1,1,1,1,1
16 GPU,5,e1132030-d4a9-40e4-8c79-91e245364f70,6,6,4,1,1,1,1,1,1
16 GPU,5,0a2b2208-ccd1-402e-a6bc-f90f665ad1ba,9,9,4,1,1,1,1,1,1
16 GPU,5,2ff519cc-7e99-4cb1-b04a-ca7b15bafb07,4,4,3,1,1,1,1,1,1
16 GPU,5,8ed89330-386c-4c3a-86aa-14d60506e8a2,29,29,15,1,1,1,1,1,1
16 GPU,5,9f2d8225-2ad4-4715-983e-488409ebc63d,71,71,6,1,1,1,1,1,1
16 GPU,5,4480aa63-a2cb-4710-9b20-0e35f67a73b2,19,19,6,1,1,1,1,1,1
16 GPU,5,03e77500-f9f8-47be-b52a-fdebe8194678,79,79,28,1,1,1,1,1,1
16 GPU,5,02ac5cb9-2b11-4266-9781-8ec45c28834f,64,64,28,1,1,1,1,1,1
16 GPU,5,803cc893-888b-4fb4-ba36-2235ef31cd72,24,24,6,1,1,1,1,1,1
16 GPU,5,7f890783-f1f7-4ce5-8b32-fa7bcff00a94,61,61,5,1,1,1,1,1,1
16 GPU,6,ddac9a95-4a24-4615-bb4a-4587376deba9,11,11,8,1,1,1,1,1,1
16 GPU,6,44fac097-73ce-46ab-b270-b7535144de94,3,3,2,1,1,1,1,1,1
16 GPU,6,09033693-1dee-4bf6-9991-353175556cad,4,4,3,1,1,1,1,1,1
16 GPU,6,f68eb5f4-02f5-48a2-8c06-bbf4b1275581,15,15,14,1,1,1,1,1,2
16 GPU,6,4dbccff7-481f-4e83-94c5-d5e171b2643d,5,5,4,1,1,1,1,1,1
16 GPU,6,db70a941-5be4-4c49-8841-b57649a2f069,4,3,4,1,1,1,1,1,1
16 GPU,6,1f964e3b-80c0-4aff-9b64-2fb6cfb4b7f4,4,4,4,1,1,1,1,1,1
16 GPU,6,6479527b-66f8-4bee-bf57-4e87b3d5b5a6,4,4,4,1,1,1,1,1,1
16 GPU,6,0f27f84c-be46-40b6-ad71-5a26bbf30e3c,4,4,3,1,1,1,1,1,1
16 GPU,6,f18f277a-6c7f-421d-96be-a395802bb24f,5,5,3,1,1,1,1,1,1
16 GPU,6,a89a65a3-ce62-420b-8bd9-f4cd17a2c676,64,64,19,1,1,1,1,1,1
16 GPU,6,d98d7497-0a6a-4454-9a30-8fecf687e665,6,6,1,1,1,1,1,1,1
16 GPU,6,af515810-8379-40e8-a45c-839f269f5bac,4,4,3,1,1,1,1,1,1
16 GPU,6,21f3a145-1577-44b4-b7c2-d88f0e722328,4,4,3,1,1,1,1,1,1
16 GPU,6,488830fe-0669-491a-9d06-346f84a38ddf,62,62,35,1,1,1,1,1,1
16 GPU,6,813873dd-33d3-4676-84ae-0724e3f26e56,47,47,25,1,1,1,1,1,1
16 GPU,6,7212c0b5-ae6b-4cfd-b4d4-e16f996bde43,23,23,2,1,1,1,1,1,1
16 GPU,6,ec8d12e6-d17e-42d4-a1d7-58e5bd166c7a,31,31,24,1,1,1,1,1,1
16 GPU,6,03bf6d97-70a3-4839-a6dc-5784a79497f3,15,15,14,1,1,1,1,1,1
16 GPU,6,849c5bab-a8d1-4f2c-99f6-8e5cc36db29e,16,16,14,1,1,1,1,1,1
16 GPU,6,670108c2-d6fd-4d04-85bf-94b3ef835e44,58,58,25,1,1,1,1,1,1
16 GPU,6,64f67ce1-52d6-4348-b3e7-10e34e3c09b9,71,71,29,1,1,1,1,1,1
16 GPU,6,f04ae89b-bb62-458a-aa67-bea8ffd36481,17,17,17,1,1,1,1,1,1
16 GPU,6,f86295d9-84fc-4b3d-b617-ac8da9f54d3b,56,56,13,1,1,1,1,1,1
16 GPU,6,79f7d741-b217-4967-a9f3-8892b2efe03e,7,7,6,1,1,1,1,1,1
16 GPU,6,a27fa42e-0616-4001-96e2-402d995fcae2,71,71,4,1,1,1,1,1,1
16 GPU,6,6a9a6fc9-9806-4f16-97b7-049133d1d35e,39,39,3,1,1,1,1,1,1
16 GPU,6,e7c82480-f0c4-4cdc-b128-d18ad2fc47de,51,51,10,1,1,1,1,1,1
16 GPU,6,bbdebd94-111d-4cd2-acb5-8d352e8a4bc3,34,34,11,1,1,1,1,1,1
16 GPU,6,e103661b-82d1-425d-8b4c-9c83acd15728,7,7,6,1,1,1,1,1,1
16 GPU,6,baaace2e-d89b-4c57-a1f8-49c4164240d8,4,4,3,1,1,1,1,1,1
16 GPU,6,d35bd2d5-cc08-4300-ac18-67b9aebda882,4,4,3,1,1,1,1,1,1
16 GPU,6,db6cce92-80fc-4707-8a28-a03ca555fa3d,40,40,37,1,1,1,1,1,1
16 GPU,6,ecbf4e06-0c56-4369-b12c-49169e3f0c80,24,24,8,1,1,1,1,1,1
16 GPU,6,ba41e149-7daf-4d9a-a82b-9c365feba119,13,13,4,1,1,1,1,1,1
16 GPU,6,44a5704d-3e65-44e4-a24c-84e4c59afd4a,5,5,2,1,1,1,1,1,1
16 GPU,6,782f2cf3-574e-4dd5-8f77-565ef13d798a,29,29,9,1,1,1,1,1,1
16 GPU,6,9d40cc4c-570b-47f3-8463-8322e0cf0296,53,53,4,1,1,1,1,1,1
16 GPU,6,9c826601-865e-4661-906c-c58715b9b37d,31,31,5,1,1,1,1,1,1
16 GPU,6,c933d932-20b0-42de-ba92-b8404cf39de6,20,20,4,1,1,1,1,1,1
16 GPU,6,33f1071e-a361-4db6-a42f-ef78cd499614,14,14,10,1,1,1,1,1,1
16 GPU,6,c25b040d-f41c-4382-a4f0-8763f49fe74d,29,29,12,1,1,1,1,1,1
16 GPU,6,c958f6ff-db36-4952-a5a9-822bccd97eb4,28,28,10,1,1,1,1,1,1
16 GPU,6,697821e0-1dbf-46af-bf6f-6aa0fbeab45f,13,13,7,1,1,1,1,1,1
16 GPU,6,84fe8c43-da52-4c04-b07f-e572b7660cfc,21,21,5,1,1,1,1,1,1
16 GPU,6,b6cdfbbb-73a1-495f-843e-1cca7cb1c3f2,60,60,21,1,1,1,1,1,1
16 GPU,6,30220043-3ad7-46e0-a2c3-89c455ef5ff8,32,32,10,1,1,1,1,1,1
16 GPU,6,a47e59db-171d-473d-9118-9f359d3d1089,30,30,7,1,1,1,1,1,1
16 GPU,6,050e8349-7727-44aa-925e-a07caab846dd,53,53,20,1,1,1,1,1,1
16 GPU,6,cc7373a6-2626-41bc-bcc1-16268d55a959,79,79,9,1,1,1,1,1,1
16 GPU,6,28909cef-5365-4ad3-ba16-2f7ef7c72d17,56,56,20,1,1,1,1,1,1
16 GPU,6,d2125718-a495-4c18-a848-1594fbd02315,38,38,15,1,1,1,1,1,1
16 GPU,6,b198133b-5569-4f6f-a410-12b63093e926,15,15,3,1,1,1,1,1,1
16 GPU,6,5784c58b-e7a4-4837-b1f7-85ee222bc395,57,57,22,1,1,1,1,1,1
16 GPU,6,c3812909-90c5-4924-b6e2-ee6df4239ecc,68,68,25,1,1,1,1,1,1
16 GPU,6,8f1f6848-2e46-41d6-9575-cba879c73f00,76,76,23,1,1,1,1,1,1
16 GPU,6,7cd77878-f9e6-4ce9-8a9a-f04983d89b21,34,34,9,1,1,1,1,1,1
16 GPU,6,dd737d7f-f5f9-4642-906d-8fdf23a09bf9,52,52,22,1,1,1,1,1,1
16 GPU,6,e89843ea-e0b6-4e02-9d0e-99d51ff2f46f,47,47,14,1,1,1,1,1,1
16 GPU,6,5282d5af-da06-4ee0-b714-f78d2dd41723,52,52,13,1,1,1,1,1,1
16 GPU,6,ebcc4f99-979b-45fa-9f8b-dd2136f55e05,64,64,30,1,1,1,1,1,1
16 GPU,6,e0b32b94-4096-43da-a389-ae2b81f08f58,7,7,4,1,1,1,1,1,1
16 GPU,6,42934708-cde0-4680-a694-873a2aa6ba7c,24,24,9,1,1,1,1,1,1
16 GPU,6,bde58000-cbb9-4045-9550-889ad29f839a,23,23,6,1,1,1,1,1,1
16 GPU,6,d60395af-e0fa-4c09-9efc-116153b389ab,66,66,10,1,1,1,1,1,1
16 GPU,6,8f3acfa8-cb6a-4503-971e-0393e985e80c,26,26,6,1,1,1,1,1,1
16 GPU,6,6ee2aaf6-0fb7-4c02-9077-5c56650a9122,39,39,17,1,1,1,1,1,1
16 GPU,6,3a60e6d1-1a5b-45f2-9128-cddebec1cb5e,70,70,20,1,1,1,1,1,1
16 GPU,6,6b78a09c-ccc7-4d04-a5a7-423772162dcc,73,73,20,1,1,1,1,1,1
16 GPU,6,b7547e33-5b17-4da0-a928-57fab9dd804a,39,39,11,1,1,1,1,1,1
16 GPU,6,b2924a85-3375-4079-abbe-8bce8c407f4c,38,38,14,1,1,1,1,1,1
16 GPU,6,b478e4f9-b76a-4e6f-9367-df5917fff2fd,37,37,15,1,1,1,1,1,1
16 GPU,6,3af1465f-cf83-48b5-95a9-22a6fbee067e,4,4,3,1,1,1,1,1,1
16 GPU,6,54304df3-3d28-4db6-80cf-09ed7d54dd50,18,18,4,1,1,1,1,1,1
16 GPU,6,13a2002d-b353-4ff1-b543-e6636c1bc64b,36,36,13,1,1,1,1,1,1
16 GPU,6,00186870-8db4-44cb-a0a7-52879f8b6d07,4,4,4,1,1,1,1,1,1
16 GPU,6,67beeb3a-448a-4791-8482-00514cc36329,9,9,6,1,1,1,1,1,1
16 GPU,6,fe5d0d34-d8c8-4ab7-8e3b-e573945e8af8,17,17,16,1,1,1,1,1,1
16 GPU,6,ae396ef0-2309-4009-b981-d7af417eef1d,14,14,12,1,1,1,1,1,1
16 GPU,6,1601a566-d66e-4a75-aef9-c2f39c813c97,29,29,8,1,1,1,1,1,1
16 GPU,6,1073dbe3-3f45-4c35-846f-e90516680543,25,25,4,1,1,1,1,1,1
16 GPU,6,cf32ba4a-e15a-4b04-860e-9d7060c26fc9,38,38,12,1,1,1,1,1,1
16 GPU,6,814ed92e-7948-4f85-9763-9ecbbe8ed758,7,7,6,1,1,1,1,1,1
16 GPU,6,bd212d39-2d05-49e2-a4c9-9407fbb8f1c7,16,16,4,1,1,1,1,1,1
16 GPU,6,d682ba86-7519-4b58-aa77-cae442979ac8,56,56,13,1,1,1,1,1,1
16 GPU,6,7372c70c-cf6c-46f4-b32e-0a6eab51fdcb,19,19,8,1,1,1,1,1,1
16 GPU,6,c70ef750-1b4c-4b75-8d53-f86f070eee2a,22,22,7,1,1,1,1,1,1
16 GPU,6,9e385003-df5e-44a5-a6e1-bd5cddfa69ea,30,30,15,1,1,1,1,1,1
16 GPU,6,d7753193-0d49-4e25-9dc4-2458c1f7a195,47,47,17,1,1,1,1,1,1
16 GPU,6,72ae8074-7cd0-464a-8dd6-de96315ca3f1,4,4,3,1,1,1,1,1,1
16 GPU,6,fa38331f-7fa2-4b77-9e8d-521d16925669,51,51,12,1,1,1,1,1,1
16 GPU,6,f99034fa-b6f5-4f3e-9ff3-c1a9109004c4,52,52,25,1,1,1,1,1,1
16 GPU,6,a9d5ddb7-bd73-46fa-ab59-ef2d119496b0,46,46,22,1,1,1,1,1,1
16 GPU,6,dbe5ca79-6b24-482a-ab0b-5411c118bc0e,86,86,29,1,1,1,1,1,1
16 GPU,6,b806db2f-6f68-4188-ab8f-e7e1a31a543c,37,37,19,1,1,1,1,1,1
16 GPU,6,e3c45fab-d2d6-476b-a0da-bd4d51d0be52,3,3,3,1,1,1,1,1,1
16 GPU,6,efddb79e-6802-4910-8465-3434ea2bf47e,6,6,3,1,1,1,1,1,1
16 GPU,6,9853ca46-83ea-43e2-bbd1-8c989f928298,6,6,3,1,1,1,1,1,1
16 GPU,6,555831b5-5289-4000-bb54-8f0bf328098a,25,25,10,1,1,1,1,1,1
16 GPU,6,568de14c-7edd-4c56-ba1c-2503c8f41645,16,16,5,1,1,1,1,1,1
16 GPU,6,26488214-2843-4c0b-8a68-af64ea9cb220,6,6,4,1,1,1,1,1,1
16 GPU,6,8169fc31-0762-41e1-ab42-be2ddb21aa64,23,23,8,1,1,1,1,1,1
16 GPU,6,9f650358-2b28-458d-954b-3616407577cd,36,36,6,1,1,1,1,1,1
16 GPU,6,4f094435-11df-4bb9-82c1-743609e57bed,42,42,5,1,1,1,1,1,1
16 GPU,6,818dae17-ef34-4ba9-af5a-0b8c57dcf39c,147,147,24,1,1,1,1,1,1
16 GPU,6,66232727-346f-4bb3-a27e-c4cd46a677f0,49,49,6,1,1,1,1,1,1
16 GPU,6,6483059c-f974-4981-b7b9-786b0640ecc2,89,89,16,1,1,1,1,1,1
16 GPU,6,7090a6c6-4e1f-42b8-a8ac-6671ba9183b5,46,46,13,1,1,1,1,1,1
